Region,Station,Longitude,Latitude
LGEE,SHIVELY,-85.8016,38.1946
LGEE,SOUTH_PK,-85.7394,38.1149
LGEE,STEWART2,-85.8187,38.1728
LGEE,TAYLR_KU,-85.65,38.32
LGEE,TIP_TOP,-86.45,37.89
LGEE,TRIMBLE,-85.4083,38.5826
LGEE,WATERSDW,-85.7551,38.2577
LGEE,WATERSI4,-85.7551,38.2577
LGEE,WATTERSO,-85.6653,38.1913
LGEE,ZORN,-85.63,38.32
MDU,26TH_EXP,-100.68,46.84
MDU,BAKER2,-104.266,46.3841
MDU,BEULAH,-101.761,47.2697
MDU,BISM_NW,-100.73,46.81
MDU,BOWDLE,-99.66,45.46
MDU,CABINCRK,-104.423,46.6062
MDU,CENTURY,-100.7,46.85
MDU,CLBRTSN,-104.525,48.1573
MDU,COYOTEM,-101.802,47.229
MDU,DICKWST,-102.81,46.84
MDU,DKSN_ND,-102.683,46.9056
MDU,ELLENDL,-98.5675,46.0091
MDU,ESTBMRK,-100.64,46.8
MDU,GASCOYN,-103.015,46.1205
MDU,GLENDCT,-104.739,47.0532
MDU,GLENHAM,-100.226,45.5346
MDU,GREENRVR,-102.683,46.9056
MDU,HESKETT,-100.885,46.8655
MDU,HETINGR,-102.62,46.0329
MDU,KENMARE,-102.104,48.6761
MDU,LEWIS,-104.158,47.6793
MDU,LINTON2,-100.252,46.2851
MDU,MANDANW,-100.93,46.77
MDU,MANDN_BN,-100.93,46.77
MDU,MCTURB,-105.792,46.4125
MDU,N_ENGLN,-102.867,46.5559
MDU,PLNTYWD,-104.567,48.7871
MDU,SOUTH9TH,-100.64,46.8
MDU,STANLEY,-102.397,48.3279
MDU,SWEETAVE,-100.73,46.81
MDU,TIOGA,-102.863,48.4083
MDU,TIOGAJCT,-102.863,48.4083
MDU,WISHEK,-99.5961,46.2602
MEC,100_54A,-93.7547,41.6612
MEC,100_DGL,-93.7551,41.6267
MEC,109_CLK,-93.7695,41.6025
MEC,16_COLEG,-93.6386,41.608
MEC,2_BRDY,-93.6195,41.645
MEC,24_STANG,-93.53,42.1
MEC,24_STANG,-95.8342,41.1763
MEC,34_AV_NW,-95.8342,41.1763
MEC,38_FRANK,-93.6678,41.6109
MEC,50_ARORA,-93.6872,41.6371
MEC,59_TONKA,-93.7037,41.573
MEC,60TH_ST,-93.77,41.55
MEC,63_PARK,-93.7026,41.5587
MEC,73_BUFRD,-93.7218,41.5983
MEC,76_DOUG,-93.7223,41.6291
MEC,88TH_ST,-93.73,41.6
MEC,ADEL,-93.92,41.63
MEC,ADM_MEC,-90.23,41.84
MEC,ALICE_RD,-93.71,41.62
MEC,ALTOONA,-93.58,41.64
MEC,AMESPLNT,-93.5613,42.0846
MEC,ANKENYMC,-93.52,41.78
MEC,ARMYPOS,-93.69,41.53
MEC,ASHAWA,-93.7553,41.5694
MEC,ATLNTIC,-95.002,41.3751
MEC,AUBRN2,-95.855,40.3798
MEC,AVOCA2,-95.3492,41.4688
MEC,BEACON,-92.6978,41.2717
MEC,BLKHAWK,-92.3555,42.5935
MEC,BONDRNT,-93.4978,41.675
MEC,BOONVIL2,-93.9209,41.5085
MEC,BUNGE,-95.69,41.09
MEC,BUTLER2,-92.55,42.59
MEC,BVISTA,-95.26,42.84
MEC,CARLISL3,-93.4925,41.4973
MEC,CARROLL,-94.8416,42.0862
MEC,CBLUFFS,-95.8342,41.1763
MEC,CDFL_GT,-92.45,42.52
MEC,CHROKN,-95.5561,42.7594
MEC,CHROKS,-95.5561,42.7594
MEC,CLARNDA,-95.0032,40.7429
MEC,CLRKVIL,-92.65,42.78
MEC,COLFAX2,-93.18,41.69
MEC,CORALRDG,-91.62,41.67
MEC,CORDOMEC,-90.2798,41.7139
MEC,DAVNPRT,-90.6902,41.5747
MEC,DEERCMP,-92.41,42.43
MEC,DEERNE,-92.41,42.43
MEC,DESTREC,-94,41.54
MEC,DEWEYTAP,-90.54,41.8
MEC,DIVISION,-96.27,42.49
MEC,DMOINES,-93.66,41.63
MEC,DOON,-96.2245,43.1778
MEC,DR_SWST,-92.5397,42.3876
MEC,DRENGIN,-92.41,42.43
MEC,DRFNDRY,-92.41,42.43
MEC,E_MOLIN,-90.08,41.68
MEC,E17_BRDY,-93.5949,41.6458
MEC,E17_WASH,-93.5919,41.6075
MEC,E22_BRDY,-93.601,41.6554
MEC,E22_SCOT,-93.5756,41.5916
MEC,E22TAP,-93.5756,41.5916
MEC,E23_DEAN,-93.5756,41.5916
MEC,E29_BRDY,-93.5617,41.6207
MEC,E29_HUBL,-93.5617,41.6207
MEC,E46_JEFF,-93.5221,41.6094
MEC,EAGLGR,-93.8548,42.6625
MEC,EARLHAM,-94.186,41.4761
MEC,EARLHREC,-94.186,41.4761
MEC,EASTRLK,-93.58,41.55
MEC,EASTSIDE,-96.2,42.46
MEC,EL_FARM,-92.4193,42.4409
MEC,ELVIRATP,-90.42,41.79
MEC,ENRON,-90.41,41.7
MEC,ENRONMEC,-94.0176,41.3398
MEC,EXIRA,-94.9201,41.5139
MEC,FLOYD,-92.664,43.0377
MEC,FRANKLN,-93.291,42.5584
MEC,FRS_VRM,-93.6142,41.6036
MEC,FT_DODG,-94.1931,42.4877
MEC,G_WATRS,-93.6291,41.5478
MEC,GDMEC,-93.5259,41.5563
MEC,GENESEO,-90.1542,41.4481
MEC,GLBRTVL,-92.22,42.42
MEC,GREENTP2,-92.7865,42.9037
MEC,GRENHIL,-92.47,42.55
MEC,GRIMES,-93.812,41.6601
MEC,GRNFLD,-93.6,41.5
MEC,GRS_TAP,-90.41,41.55
MEC,HASTING,-92.852,44.7451
MEC,HASTING,-95.5002,40.9937
MEC,HILLS,-91.5361,41.5706
MEC,HOLSTEIN,-95.5436,42.468
MEC,HOSPERS,-95.82,43.09
MEC,HOWELL2,-92.88,41.41
MEC,HUMBC,-94.1888,42.6746
MEC,INDMUNI,-93.5437,41.3692
MEC,INDNOLA,-93.5437,41.3692
MEC,INTRCHG,-96.36,42.44
MEC,INWOODTP,-96.3099,43.1554
MEC,IPSCO,-90.71,41.5
MEC,IRETON,-96.3077,42.9763
MEC,IRETONTP,-96.3077,42.9763
MEC,JESUPMC,-91.99,42.48
MEC,JHNDEER,-93.62,41.69
MEC,JOU_MEC,-92.5547,41.093
MEC,KELLOGG,-96.36,42.53
MEC,KNOXIND,-93.0667,41.317
MEC,KNOXVIL,-93.08,41.3143
MEC,KPECKTP,-90.6,41.48
MEC,LEEDSMC,-96.36,42.56
MEC,LEHIGH2,-94.1164,42.3713
MEC,LIT_SX,-95.9705,41.7829
MEC,LMARSN,-96.1606,42.8015
MEC,LMARSS,-96.1606,42.8015
MEC,LMARSW,-96.1606,42.8015
MEC,LMSSTAP,-96.1606,42.8015
MEC,LOGAN_NS,-96.36,42.59
MEC,LOGAN_SS,-96.36,42.59
MEC,LOUISA,-91.0935,41.3132
MEC,LUNDGREN,-94.1164,42.3713
MEC,LUNDQST,-92.3455,42.5061
MEC,MADNCO,-93.9086,41.3363
MEC,MAHASKA,-92.67,41.32
MEC,MANAWAMC,-95.82,41.23
MEC,MAYNRDMC,-92.26,42.55
MEC,MCCOOKMC,-96.4,42.59
MEC,MCCOYMC,-91.06,44.06
MEC,MIDPORT,-92.32,42.53
MEC,MLKING,-93.69,41.58
MEC,MNTZUMA,-92.5635,41.6104
MEC,MONONA,-91.4045,43.0611
MEC,MONP,-90.8236,41.4576
MEC,MONROE5,-93.1022,41.5179
MEC,MONTMUNI,-92.522,41.5878
MEC,MORNGSD,-96.3315,42.4415
MEC,MRPHY,-92.3,42.39
MEC,NEALN,-96.3649,42.3296
MEC,NEALS,-96.3649,42.3296
MEC,NEALS,-96.3614,42.3019
MEC,NEANKENY,-93.52,41.78
MEC,NEWSHAR,-92.6496,41.4568
MEC,NORWLKMC,-93.64,41.49
MEC,OAKGRMEC,-90.5859,41.3977
MEC,OSKALOSA,-92.64,41.28
MEC,OSKMAVE,-92.64,41.3
MEC,OTLEY,-93.0118,41.4658
MEC,PATTREC,-93.94,41.34
MEC,PELLA,-92.9018,41.4025
MEC,PELLACIP,-92.9018,41.4025
MEC,PELLAW,-92.9018,41.4025
MEC,PHEC,-93.5259,41.5563
MEC,PLSNTVIL,-93.2706,41.3937
MEC,PLYMOTH,-96.3013,42.504
MEC,POCHNTCO,-94.6787,42.5824
MEC,POMEROY,-94.6582,42.5667
MEC,PRARCTY,-93.2151,41.5804
MEC,QCLONA,-90.09,41.58
MEC,RAUN,-96.3649,42.3296
MEC,RDGWAY,-92.35,42.45
MEC,REDFLDMC,-94.19,41.57
MEC,REDOAK,-95.2346,41.0005
MEC,RHILLS,-93.6196,41.5902
MEC,RIVRBEND,-91.4176,42.1562
MEC,RIVSIDE,-90.44,41.57
MEC,RIVSIDE,-90.4499,41.5402
MEC,ROCK_IS,-90.61,41.43
MEC,RVALLEY,-96.3443,43.2142
MEC,RVALTP,-96.3443,43.2142
MEC,SAC,-95.2689,42.5547
MEC,SANBORN,-95.6557,43.1847
MEC,SANDRDTP,-91.54,41.57
MEC,SB_58T,-90.57,41.59
MEC,SB_BIC,-91.49,41.58
MEC,SB_EIC,-91.56,41.6
MEC,SB_GIC,-91.57,41.63
MEC,SB_JIC,-91.5,41.6
MEC,SB_JIC,-91.5,41.63
MEC,SB_PIC,-91.57,41.66
MEC,SB_PIC,-91.5639,41.6717
MEC,SB_UIC,-91.5,41.63
MEC,SC_WEST,-96.43,42.57
MEC,SE_POLK,-93.58,41.54
MEC,SE124TH,-93.3381,41.5798
MEC,SE30_VAN,-93.5563,41.5736
MEC,SHELDONM,-95.8651,43.1891
MEC,SHENDOA,-95.3842,40.7433
MEC,SIDNYMEC,-95.66,40.76
MEC,STLKN,-95.39,42.68
MEC,STRTRSW,-92.4397,42.527
MEC,SUB_112,-90.6,41.45
MEC,SUB_17,-90.23,41.61
MEC,SUB_27,-90.09,41.58
MEC,SUB_28,-90.16,41.67
MEC,SUB_31,-90.394,41.535
MEC,SUB_31T,-90.394,41.535
MEC,SUB_37,-90.21,41.57
MEC,SUB_43,-90.27,41.52
MEC,SUB_47,-90.22,41.65
MEC,SUB_48,-90.33,41.6
MEC,SUB_49,-90.2,41.72
MEC,SUB_52,-90.62,41.53
MEC,SUB_53,-90.68,41.49
MEC,SUB_54,-90.24,41.81
MEC,SUB_55,-90.32,41.59
MEC,SUB_58,-90.57,41.59
MEC,SUB_70,-90.45,41.59
MEC,SUB_71,-90.49,41.64
MEC,SUB_74,-90.44,41.64
MEC,SUB_76,-90.57,41.62
MEC,SUB_77,-90.38,41.68
MEC,SUB_78,-90.62,41.58
MEC,SUB_85,-90.65,41.51
MEC,SUB_88,-90.47,41.61
MEC,SUB_89,-91.19,41.55
MEC,SUB_91,-90.53,41.68
MEC,SUB_92,-91.2238,41.5549
MEC,SUB_BFD,-94.1931,42.4877
MEC,SUB_E2,-90.25,41.56
MEC,SUB_G,-90.54,41.55
MEC,SUB_GFD,-94.1931,42.4877
MEC,SUB_P,-90.49,41.49
MEC,SUB_P,-90.533,41.5097
MEC,SUB_R,-90.44,41.52
MEC,SUB_S,-90.34,41.56
MEC,SUB_T,-91.5551,41.3347
MEC,SUB_YIC,-91.56,41.62
MEC,SUB701,-95.8652,41.2778
MEC,SUB702,-95.83,41.27
MEC,SUB703,-95.91,41.33
MEC,SUB704,-95.8,41.33
MEC,SUB705,-95.79,41.25
MEC,SUB706,-95.91,41.24
MEC,SYCAMOR,-93.6778,41.6717
MEC,TIFFIN,-91.66,41.71
MEC,TIFFIN,-91.6827,41.7071
MEC,TRACYMEC,-92.83,41.29
MEC,UNIONCF,-92.55,42.52
MEC,UNIONTP,-92.55,42.52
MEC,UTICAMEC,-90.51,41.66
MEC,VERMEER,-92.9018,41.4025
MEC,VICTRMEC,-95.0647,42.0902
MEC,WABASH,-93.6369,41.5803
MEC,WALCOTT,-90.8117,41.5652
MEC,WALLLAKE,-93.636,42.5643
MEC,WASHBRN,-92.2803,42.4276
MEC,WATERW,-92.2625,42.4693
MEC,WAUKEE,-93.8,41.64
MEC,WAVJCT,-92.4661,42.7037
MEC,WEBSTER2,-94.0921,42.5661
MEC,WEBSTER2,-93.8463,42.467
MEC,WIDA,-92.41,42.56
MEC,WJCTREC,-94.0575,41.3006
MEC,WNTRMUNI,-93.9379,41.3015
MEC,WNTRSTAT,-93.9724,41.2781
MEC,WNTRSTAT,-93.9994,41.2634
MEC,WRIGHT2,-93.0471,46.6795
MEC,WRIGHT2,-93.8637,42.5615
MEC,WST_GRND,-93.81,41.54
MEC,ZIDLR,-92.25,42.51
MGE,AMERICN,-89.3048,43.1496
MGE,BLACKHA1,-89.4726,43.0808
MGE,BLOUNT,-89.3751,43.0798
MGE,CARDNAL,-89.5694,43.0941
MGE,CCS_MGE,-89.5323,43.0156
MGE,COL_MGE,-89.417,43.4864
MGE,CRSPLAIN,-89.6511,43.0968
MGE,EASTCAMP,-89.3997,43.07
MGE,ETOWNE,-89.2961,43.1221
MGE,FEMRITE,-89.2819,43.0507
MGE,FITCHBUR,-89.4602,43.0142
MGE,GATEWAY,-89.3392,43.098
MGE,HUISKAMP,-89.4114,43.1578
MGE,JOU_MGE,-89.417,43.4864
MGE,LRR,-87.6299,44.6692
MGE,NINESPRI,-89.3587,43.0384
MGE,NMADISO1,-89.4188,43.2574
MGE,OAKRDG,-89.4293,42.9864
MGE,PFLAUM,-89.3111,43.0627
MGE,PHEASANT,-89.5009,43.108
MGE,PLEASAN0,-89.5379,43.0727
MGE,REINER,-89.2646,43.1409
MGE,ROYSTER,-89.3208,43.0846
MGE,RUSKIN,-89.3601,43.1063
MGE,SPRECHER,-89.2674,43.0862
MGE,SYCAMOR0,-89.3139,43.1131
MGE,SYENE,-89.3905,43.0163
MGE,TOKAY,-89.4741,43.0501
MGE,VIENNA1,-89.1585,42.7412
MGE,WALNUT1,-89.418,43.0748
MGE,WCCF,-89.4243,43.0749
MGE,WESTPORT,-89.4816,43.148
MGE,WESTTOW1,-89.5095,43.0545
MGE,WET,-89.4689,43.1846
MGE,WINGRA00,-89.3996,43.0448
MGE,WMARINE0,-87.6596,45.0896
MGE,WMARINE0,-87.6887,45.0865
MGE,WMIDDLET,-89.5694,43.0941
MGE,YAR,-89.3435,43.1926
MHEB,AMY,-96.9,49.95
MHEB,ANOL_DSC,-97.4296,49.9918
MHEB,ARLS,-97.19,49.9
MHEB,ASHN,-98.4405,51.2051
MHEB,ATWD,-97.09,49.92
MHEB,ATWD,-97.4296,49.9918
MHEB,AUG,-97.36,49.86
MHEB,AUST,-99.01,49.92
MHEB,BD52_115,-99.86,49.81
MHEB,BD65,-99.74,49.81
MHEB,BD65,-99.86,49.81
MHEB,BDNG,-99.8919,49.8454
MHEB,BDNV,-99.8919,49.8454
MHEB,BK41_115,-99.86,49.81
MHEB,BORD,-101.89,54.8
MHEB,BOYS,-96.89,49.99
MHEB,BP6_115,-99.47,49.94
MHEB,BP7_115,-99.47,49.94
MHEB,BRER,-95.31,49.84
MHEB,BRKH,-96.37,50.31
MHEB,BRTW,-97.85,55.8
MHEB,BRTW,-97.78,55.8
MHEB,BSJE,-96.55,50
MHEB,BTLS,-101.042,50.3722
MHEB,CAMS,-97.13,49.88
MHEB,CARBNRT,-99.47,49.94
MHEB,CHIL,-94.7938,58.617
MHEB,CHUS,-97.02,50.01
MHEB,CLFL,-101.472,54.6229
MHEB,CN9_115,-97.65,50.11
MHEB,CORN,-99.9,49.84
MHEB,COUR,-97.24,50
MHEB,CROC,-99.94,49.76
MHEB,CRPT,-101.39,54.62
MHEB,D_RD,-97.06,49.97
MHEB,DAY,-97.06,49.97
MHEB,DAY,-97.09,49.92
MHEB,DESM,-96.98,49.95
MHEB,DKTA,-97.15,49.83
MHEB,DNLP,-98.97,54.69
MHEB,DSY,-97.4296,49.9918
MHEB,DSY5,-97.4296,49.9918
MHEB,EDMS,-97.05,49.87
MHEB,EMPS,-97.11,49.89
MHEB,ESEL,-96.81,50.1
MHEB,FIFS,-97,49.98
MHEB,FORTTIER,-100.07,49.8
MHEB,GARD,-94.2243,53.8568
MHEB,GF,-95.7597,50.6699
MHEB,GF,-96,50.45
MHEB,GILLAM,-94.68,56.34
MHEB,GILLAM,-95.2927,56.1441
MHEB,GLEN2,-99.1883,49.527
MHEB,GODS,-94.8069,54.4694
MHEB,GOUL,-96.99,49.94
MHEB,GRANDSS,-99.2818,53.1584
MHEB,GRIF,-97.05,49.92
MHEB,GULL,-96.33,50.41
MHEB,HANOVR,-96.75,49.53
MHEB,HARROW,-97.22,49.82
MHEB,HBMN,-101.845,54.7911
MHEB,HDY,-94.1402,56.5037
MHEB,HERB,-99.9987,54.8948
MHEB,HIPK,-99.97,49.86
MHEB,HS15_115,-100.22,54.94
MHEB,HS15_115,-100.32,54.96
MHEB,HS15_115,-100.02,54.9
MHEB,ILFD,-95.54,56.09
MHEB,INCO,-97.83,55.75
MHEB,INKS,-97.26,49.94
MHEB,JESS,-97.05,49.87
MHEB,JPG,-98.0333,54.5333
MHEB,KEES,-97.09,49.97
MHEB,KEEY_TAP,-95.2927,56.1441
MHEB,KIRKFLD,-97.36,49.91
MHEB,KSY,-96.5379,56.0408
MHEB,KTL,-94.6138,56.3618
MHEB,KTL,-94.6333,56.3833
MHEB,KTLS,-94.68,56.34
MHEB,KTLS,-94.6333,56.3833
MHEB,LAV2,-97.3524,49.8041
MHEB,LDBO,-96.09,50.28
MHEB,LEON2,-98.6585,49.3442
MHEB,LET,-97.3122,49.1345
MHEB,LIBA,-96.74,50.3
MHEB,LIM,-94.1105,56.508
MHEB,LIMC,-94.1105,56.508
MHEB,LINS,-97.16,49.88
MHEB,LOGS,-97.13,49.92
MHEB,LOWE,-97.61,49.33
MHEB,LR,-100.893,56.3337
MHEB,LRPD,-99.1123,56.7878
MHEB,LSP,-94.3711,56.3991
MHEB,MACG,-98.81,49.97
MHEB,MCA,-96,50.4
MHEB,MCOR,-98,49.18
MHEB,MCPH,-97.18,49.91
MHEB,MCY,-97.01,50.17
MHEB,MIND,-99.82,50.21
MHEB,MLRLAKE,-97.85,55.71
MHEB,MLRLAKE,-98.78,55.88
MHEB,MLRLAKE,-97.8621,55.7275
MHEB,MOHK,-97.26,49.79
MHEB,MR11_115,-99.96,50.24
MHEB,MRM,-96.78,50.17
MHEB,MTNS,-100.088,51.1296
MHEB,NEEP,-99.6177,50.1181
MHEB,NEEP_230,-99.6177,50.1181
MHEB,NLHS,-98.78,55.88
MHEB,NOTG,-99.29,55.86
MHEB,OAKB,-96.82,49.92
MHEB,OVFL,-101.068,53.3468
MHEB,OXFO2,-95.25,55.04
MHEB,OXY,-99.74,49.81
MHEB,P19W_230,-98.97,54.69
MHEB,P58C_230,-101.42,54.23
MHEB,PF,-96.1833,50.5667
MHEB,PF,-96.2,50.55
MHEB,PKDL,-97.08,50.06
MHEB,PLES,-96.96,49.86
MHEB,PNTN,-99.134,54.6418
MHEB,PTE,-95.55,50.3
MHEB,PTG,-98.2081,49.8727
MHEB,PTGS,-98.2081,49.8727
MHEB,RAD,-94.6138,56.3618
MHEB,RAD,-94.7938,58.617
MHEB,RALL,-101.12,51.18
MHEB,RAND,-96.87,49.56
MHEB,RAVN,-100.112,50.7121
MHEB,RBLN,-101.606,51.2085
MHEB,RCTY,-99.92,50.08
MHEB,RGWY,-96.9938,49.9641
MHEB,RICH2,-95.4392,48.889
MHEB,RICH2,-96.4588,49.6201
MHEB,RKWD2,-97.1649,49.9787
MHEB,ROSL,-101.86,54.8
MHEB,ROSR,-97.1649,49.9787
MHEB,ROVS,-95.98,50.2
MHEB,RSFD,-97.59,49.17
MHEB,RSTN,-100.905,49.5613
MHEB,SELK,-96.8502,50.1354
MHEB,SENB,-100.49,49.6032
MHEB,SENB,-100.17,49.74
MHEB,SF,-95.5833,50.2167
MHEB,SG12_115,-96.06,50.24
MHEB,SHBK,-97.22,49.88
MHEB,SHER2,-101.08,55.1419
MHEB,SILV,-97.51,50.12
MHEB,SIMP,-99.8,49.82
MHEB,SIMP,-99.94,49.81
MHEB,SNLK,-100.403,54.9845
MHEB,SNLM,-99.96,54.87
MHEB,SNTV,-100.32,54.96
MHEB,SOIL,-96.9,49.95
MHEB,SPLITLK,-95.9902,56.4033
MHEB,SS,-96.39,50.19
MHEB,SS,-95.26,49.84
MHEB,SS,-96.0176,50.1219
MHEB,STAFFD,-97.22,49.84
MHEB,STAN,-97.9808,49.2653
MHEB,STARLAKE,-95.26,49.84
MHEB,STLW,-98.7724,49.3636
MHEB,STMS,-97.14,49.9
MHEB,STNY,-97.1,50.01
MHEB,STRS,-97.14,49.94
MHEB,STVS,-97.0439,49.8442
MHEB,STVS,-96.87,49.56
MHEB,TA11_66,-96.9,49.95
MHEB,TLRS,-97.09,49.88
MHEB,TOLK,-101.19,51.43
MHEB,TRAN,-97.07,49.9
MHEB,TREH,-98.69,49.62
MHEB,TYND_TAP,-96.81,50.1
MHEB,VERM,-100.088,51.1296
MHEB,VIRW,-100.988,49.8856
MHEB,VIV,-96.4,49.95
MHEB,WAAS,-94.6945,54.0722
MHEB,WARR2,-97.65,50.11
MHEB,WILK,-97.32,49.82
MHEB,WILK,-97.33,49.79
MHEB,WL43_138,-99.85,55.97
MHEB,WMRV,-99.23,53.88
MHEB,WSH_S,-96.0432,50.1064
MHEB,WSKR,-97.8621,55.7275
MHEB,YM31_115,-97.7,49.2
MHEB,YRKS,-97.05,49.87
MHEB,YX48_TAP,-97.29,49.79
MIUP,3MILE,-84.3692,46.4582
MIUP,51TC,-84.2896,46.0428
MIUP,ADN_TAP,-87.7057,45.5758
MIUP,AL_DE_NA,-87.7057,45.5758
MIUP,ARAGON,-87.9063,45.7781
MIUP,ARMORY,-88.0679,45.8037
MIUP,ARNOLD01,-87.5065,46.0575
MIUP,ASPEN,-88.2664,45.9449
MIUP,BASSLAKE,-88.0636,45.8404
MIUP,BLANEYPK,-85.8909,46.0974
MIUP,BLUFFVIE,-88.09,45.82
MIUP,BREVORT,-85.0448,46.029
MIUP,BRIMLEY,-84.6271,46.379
MIUP,BRUCE_CR,-89.1267,46.5341
MIUP,BRULEHYD,-88.2186,45.9478
MIUP,CHAMPION,-87.9886,45.7752
MIUP,CHP00000,-87.8003,45.5137
MIUP,CNTW,-87.387,45.8909
MIUP,CONOVER,-89.1713,46.055
MIUP,CORNELL1,-87.2233,45.9054
MIUP,CORNELLT,-87.2233,45.9054
MIUP,CRYSTAL0,-88.3509,46.097
MIUP,CURTIS,-85.6984,46.1026
MIUP,DAFTER,-84.4022,46.3739
MIUP,DAFTER,-84.4258,46.403
MIUP,DEADRIVE,-87.4446,46.5637
MIUP,DETOUR,-83.9081,45.9838
MIUP,ECKERMAN,-85.0207,46.3453
MIUP,EMPIRE,-87.6046,46.4464
MIUP,ESHYDRO,-84.3323,46.4974
MIUP,EVERGREN,-84.7368,45.8646
MIUP,FELCH,-87.8722,45.993
MIUP,FLORNCE,-88.2616,45.9253
MIUP,FREEMAN1,-87.4741,46.5253
MIUP,GLENJENK,-86.2397,45.9655
MIUP,GOETZVIL,-84.053,46.0147
MIUP,GOULD,-85.7472,46.1001
MIUP,GREDE,-88.0697,45.8
MIUP,GRNSTONE,-87.8972,46.4978
MIUP,HARRIS01,-87.366,45.7037
MIUP,HEMLOCK,-88.2251,46.1309
MIUP,HIAWATHA,-85.5487,46.1269
MIUP,HOLMES,-87.8021,45.4814
MIUP,HULBERT,-85.1455,46.3354
MIUP,INDIANLK,-86.2703,45.9749
MIUP,IRONGROV,-88.6386,46.0873
MIUP,KINGSFOR,-88.125,45.808
MIUP,KINGSFRD,-88.0584,45.7861
MIUP,LAKOT,-89.1713,46.055
MIUP,LAND_O_L,-89.2041,46.1637
MIUP,LNCLN,-88.628,46.0876
MIUP,MAGAZINE,-84.3277,46.4938
MIUP,MAGAZINE,-84.3549,46.5015
MIUP,MANISTIQ,-86.2566,45.9576
MIUP,MASS,-89.0472,46.7792
MIUP,MICHIGAM,-88.1968,45.9554
MIUP,MQTSTM,-87.3916,46.5307
MIUP,NATIONAL,-87.7206,46.4458
MIUP,NAUBINWY,-86.9739,45.9411
MIUP,NEWQUINN,-88.041,45.789
MIUP,NIAGARAO,-87.99,45.7743
MIUP,NINEMILE,-84.4178,46.3741
MIUP,NORDIC01,-87.9533,45.9943
MIUP,NORWAYMI,-87.8902,45.7576
MIUP,NWBRY_TP,-85.4914,46.3357
MIUP,NWT1,-87.99,45.7743
MIUP,NWT2,-87.99,45.7743
MIUP,OLDQUINN,-88.041,45.789
MIUP,PEAVYFAL,-88.2071,45.9883
MIUP,PERKINS,-87.103,45.9756
MIUP,PICKFORD,-84.3429,46.1873
MIUP,PINE0000,-88.2484,45.8269
MIUP,PINEGROV,-84.385,46.4192
MIUP,PINERIVR,-84.5966,46.1883
MIUP,PINETAPN,-88.2396,45.9138
MIUP,PINETAPS,-88.2396,45.9138
MIUP,PLAINS,-87.9737,45.8024
MIUP,POWERSSW,-87.5032,45.697
MIUP,PRESQUEI,-87.3974,46.5792
MIUP,RANDVILL,-88.0399,45.9878
MIUP,REXTON,-85.2372,46.1573
MIUP,ROBERTS,-85.4862,46.3214
MIUP,ROBERTS,-85.4914,46.3357
MIUP,ROCKVIEW,-84.3628,46.0972
MIUP,RUDYARD,-84.5926,46.1903
MIUP,SAGOLA,-88.0606,46.0428
MIUP,SAULT,-84.3327,46.4665
MIUP,STRAITS,-84.7359,45.8585
MIUP,STRBRYHL,-88.6537,46.0876
MIUP,TALETINO,-84.2896,46.0428
MIUP,TILDEN01,-87.6541,46.4395
MIUP,TONE,-84.5443,46.2597
MIUP,TROUTLAK,-85.0207,46.197
MIUP,TT_SEGAL,-88.0606,46.0428
MIUP,TWIN_LAK,-89.0978,46.04
MIUP,TWINFALL,-88.0688,45.8719
MIUP,VALLEY,-86.2063,45.9655
MIUP,WATERSM,-89.1754,46.2666
MIUP,WATSONUP,-87.3766,46.1203
MIUP,WAY,-88.2356,46.1589
MIUP,WHITERAP,-87.8023,45.4821
MIUP,WP_MIN,-89.5707,46.7635
MP,14L_TAP,-92.97,47.33
MP,15TH_AV,-92.1165,46.7723
MP,16L_TAP,-92.64,47.12
MP,20L_TAP,-93.52,47.2
MP,44L_TAP,-92.99,47.4
MP,4CORNRS,-92.2995,46.8462
MP,78L_TAP,-93.05,47.37
MP,AITKIN,-93.6501,46.5761
MP,AITKINU,-93.6501,46.5761
MP,AKELAPO,-94.7528,47.0009
MP,AKELEY,-94.7528,47.0009
MP,ALDRICMP,-93.2909,44.9775
MP,ARROWHD,-92.295,46.7734
MP,ARROWHD,-101.196,47.0722
MP,AUDUBNMP,-95.9912,46.861
MP,BABBITT,-91.9792,47.7163
MP,BAXTER2,-94.2937,46.3909
MP,BAXTRGRE,-94.2937,46.3909
MP,BDRA_230,-94.7195,46.8757
MP,BDRA_230,-92.1997,46.7511
MP,BEARCK,-92.8204,46.1256
MP,BERGNLTP,-92.4006,46.9293
MP,BLANDIN,-93.5341,47.2339
MP,BLCKBRY,-93.3137,47.2299
MP,BLNCHRD,-94.3583,45.8616
MP,BLNDTAP,-93.578,47.2472
MP,BOISE2,-93.4047,48.6081
MP,BOS_115,-93.6489,47.2617
MP,BOS_230,-93.6489,47.2617
MP,BRAINRD,-94.1669,46.3309
MP,BURNETT,-92.5454,46.897
MP,CARLTONG,-92.52,46.5913
MP,CEDARVLY,-92.945,47.0492
MP,CLOQUET,-92.4495,46.7302
MP,COLBYVL,-92.0471,46.8577
MP,COTTON,-92.4721,47.1597
MP,CROMWLL,-92.8876,46.5884
MP,DAHLBRG,-91.86,46.65
MP,DEERRVTP,-93.764,47.3315
MP,DEWING,-94.1765,46.2007
MP,DOGLAKE,-94.6947,46.3917
MP,ETCO,-92.5743,47.3541
